,Filename,Label
140,LA_D_9015485,0
141,LA_D_9113203,0
142,LA_D_9134844,0
143,LA_D_9375342,0
144,LA_D_9498667,0
145,LA_D_9509324,0
146,LA_D_9602677,0
147,LA_D_9697774,0
148,LA_D_9699048,0
149,LA_D_9732143,0
150,LA_D_9867970,0
151,LA_D_9869348,0
152,LA_D_9884114,0
153,LA_D_9977795,0
154,LA_D_1090286,0
155,LA_D_1119156,0
156,LA_D_1173765,0
157,LA_D_1219450,0
158,LA_D_1239754,0
159,LA_D_1245000,0
160,LA_D_1279882,0
161,LA_D_1399387,0
162,LA_D_1409575,0
163,LA_D_1426585,0
164,LA_D_1472077,0
165,LA_D_1518150,0
166,LA_D_1614129,0
167,LA_D_1714000,0
168,LA_D_1789452,0
169,LA_D_1819301,0
170,LA_D_1879957,0
171,LA_D_1884465,0
172,LA_D_1975885,0
173,LA_D_1993949,0
174,LA_D_2017251,0
175,LA_D_2022297,0
176,LA_D_2124484,0
177,LA_D_2133778,0
178,LA_D_2149963,0
179,LA_D_2165027,0
180,LA_D_2232106,0
181,LA_D_2237304,0
182,LA_D_2248106,0
183,LA_D_2307156,0
184,LA_D_2455736,0
185,LA_D_2552799,0
186,LA_D_2674978,0
187,LA_D_2844885,0
188,LA_D_2850598,0
189,LA_D_2944634,0
190,LA_D_2954917,0
191,LA_D_3000565,0
192,LA_D_3074651,0
193,LA_D_3075867,0
194,LA_D_3264952,0
195,LA_D_3343965,0
196,LA_D_3459809,0
197,LA_D_3507167,0
198,LA_D_3631905,0
199,LA_D_3717777,0
200,LA_D_3742070,0
201,LA_D_3836344,0
202,LA_D_3876129,0
203,LA_D_3908841,0
204,LA_D_3916177,0
205,LA_D_4005854,0
206,LA_D_4063159,0
207,LA_D_4129574,0
208,LA_D_4328579,0
209,LA_D_4524484,0
210,LA_D_4789150,0
211,LA_D_4833247,0
212,LA_D_4877516,0
213,LA_D_4900801,0
214,LA_D_5072627,0
215,LA_D_5086183,0
216,LA_D_5143230,0
217,LA_D_5178609,0
218,LA_D_5182745,0
219,LA_D_5240410,0
220,LA_D_5334203,0
221,LA_D_5451679,0
222,LA_D_5508177,0
223,LA_D_5604089,0
224,LA_D_5700038,0
225,LA_D_5833858,0
226,LA_D_5929116,0
227,LA_D_5930714,0
228,LA_D_5985188,0
229,LA_D_6055606,0
230,LA_D_6066874,0
231,LA_D_6067380,0
232,LA_D_6137766,0
233,LA_D_6150120,0
234,LA_D_6197289,0
235,LA_D_6198995,0
236,LA_D_6231410,0
237,LA_D_6258471,0
238,LA_D_6265671,0
239,LA_D_6288751,0
240,LA_D_6289915,0
241,LA_D_6303389,0
242,LA_D_6353335,0
243,LA_D_6386877,0
244,LA_D_6453794,0
245,LA_D_6455651,0
246,LA_D_6458898,0
247,LA_D_6459646,0
248,LA_D_6478834,0
249,LA_D_6700006,0
250,LA_D_6754294,0
251,LA_D_6818564,0
252,LA_D_6912038,0
253,LA_D_7153745,0
254,LA_D_7172970,0
255,LA_D_7179829,0
256,LA_D_7376093,0
257,LA_D_7501292,0
258,LA_D_7512726,0
259,LA_D_7534463,0
260,LA_D_7544405,0
261,LA_D_7565232,0
262,LA_D_7573423,0
263,LA_D_7612426,0
264,LA_D_7622198,0
265,LA_D_7691845,0
266,LA_D_7712846,0
267,LA_D_7755990,0
268,LA_D_7758267,0
269,LA_D_7787517,0
270,LA_D_7798955,0
271,LA_D_7870292,0
272,LA_D_8034204,0
273,LA_D_8199784,0
274,LA_D_8272605,0
275,LA_D_8305753,0
276,LA_D_8430669,0
277,LA_D_8693177,0
278,LA_D_8699257,0
279,LA_D_8713325,0
280,LA_D_8716023,0
281,LA_D_8988565,0
282,LA_D_9042964,0
283,LA_D_9239572,0
284,LA_D_9288302,0
285,LA_D_9303165,0
286,LA_D_9462553,0
287,LA_D_9560424,0
288,LA_D_9584404,0
289,LA_D_9620410,0
290,LA_D_9631448,0
291,LA_D_9726894,0
292,LA_D_9954386,0
293,LA_D_9993956,0
294,LA_D_1121887,0
295,LA_D_1133168,0
296,LA_D_1232613,0
297,LA_D_1306387,0
298,LA_D_1330775,0
299,LA_D_1335445,0
300,LA_D_1427710,0
301,LA_D_1503604,0
302,LA_D_1523180,0
303,LA_D_1523483,0
304,LA_D_1565390,0
305,LA_D_1770174,0
306,LA_D_1812623,0
307,LA_D_1833652,0
308,LA_D_1882065,0
309,LA_D_1898207,0
310,LA_D_1983415,0
311,LA_D_1997529,0
312,LA_D_2002365,0
313,LA_D_2062744,0
314,LA_D_2096892,0
315,LA_D_2143384,0
316,LA_D_2255247,0
317,LA_D_2382522,0
318,LA_D_2518822,0
319,LA_D_2688414,0
320,LA_D_2753816,0
321,LA_D_2842063,0
322,LA_D_2905424,0
323,LA_D_2924504,0
324,LA_D_2934981,0
325,LA_D_3044379,0
326,LA_D_3062025,0
327,LA_D_3117119,0
328,LA_D_3124251,0
329,LA_D_3194286,0
330,LA_D_3210739,0
331,LA_D_3250253,0
332,LA_D_3280853,0
333,LA_D_3383198,0
334,LA_D_3444541,0
335,LA_D_3547035,0
336,LA_D_3576459,0
337,LA_D_3668484,0
338,LA_D_3698358,0
339,LA_D_3733779,0
340,LA_D_3887452,0
341,LA_D_3981584,0
342,LA_D_4057142,0
343,LA_D_4101216,0
344,LA_D_4154887,0
345,LA_D_4166644,0
346,LA_D_4221800,0
347,LA_D_4401633,0
348,LA_D_4433509,0
349,LA_D_4475626,0
350,LA_D_4530450,0
351,LA_D_4551336,0
352,LA_D_4626331,0
353,LA_D_4698419,0
354,LA_D_4813520,0
355,LA_D_4816127,0
356,LA_D_4818528,0
357,LA_D_4961315,0
358,LA_D_4966083,0
359,LA_D_5018258,0
360,LA_D_5021244,0
361,LA_D_5250042,0
362,LA_D_5262821,0
363,LA_D_5332359,0
364,LA_D_5441778,0
365,LA_D_5463411,0
366,LA_D_5490757,0
367,LA_D_5502506,0
368,LA_D_5512289,0
369,LA_D_5623559,0
370,LA_D_5631850,0
371,LA_D_5725878,0
372,LA_D_5824998,0
373,LA_D_5925659,0
374,LA_D_6120152,0
375,LA_D_6178956,0
376,LA_D_6291738,0
377,LA_D_6310267,0
378,LA_D_6324927,0
379,LA_D_6503475,0
380,LA_D_6515867,0
381,LA_D_6518159,0
382,LA_D_6561538,0
383,LA_D_6568071,0
384,LA_D_6614329,0
385,LA_D_6741986,0
386,LA_D_6841789,0
387,LA_D_6843205,0
388,LA_D_7030281,0
389,LA_D_7035349,0
390,LA_D_7057190,0
391,LA_D_7081771,0
392,LA_D_7110669,0
393,LA_D_7164376,0
394,LA_D_7189280,0
395,LA_D_7383599,0
396,LA_D_7423342,0
397,LA_D_7460902,0
398,LA_D_7473191,0
399,LA_D_7570554,0
400,LA_D_7594892,0
401,LA_D_7600381,0
402,LA_D_7605047,0
403,LA_D_7726114,0
404,LA_D_7783250,0
405,LA_D_7989607,0
406,LA_D_8029227,0
407,LA_D_8078382,0
408,LA_D_8179191,0
409,LA_D_8210054,0
410,LA_D_8297100,0
411,LA_D_8302640,0
412,LA_D_8516589,0
413,LA_D_8621322,0
414,LA_D_8672684,0
415,LA_D_8759407,0
416,LA_D_8765991,0
417,LA_D_8767583,0
418,LA_D_8773029,0
419,LA_D_8806017,0
420,LA_D_8978560,0
421,LA_D_9039771,0
422,LA_D_9062081,0
423,LA_D_9076677,0
424,LA_D_9135294,0
425,LA_D_9167206,0
426,LA_D_9374684,0
427,LA_D_9423080,0
428,LA_D_9475102,0
429,LA_D_9716895,0
430,LA_D_9780696,0
431,LA_D_9864113,0
432,LA_D_9945997,0
433,LA_D_9983276,0
434,LA_D_1126907,0
435,LA_D_1130470,0
436,LA_D_1156906,0
437,LA_D_1238696,0
438,LA_D_1363243,0
439,LA_D_1368280,0
440,LA_D_1374363,0
441,LA_D_1412552,0
442,LA_D_1483493,0
443,LA_D_1488449,0
444,LA_D_1730959,0
445,LA_D_1733691,0
446,LA_D_1772237,0
447,LA_D_1895274,0
448,LA_D_1918445,0
449,LA_D_1969568,0
450,LA_D_1984995,0
451,LA_D_2105580,0
452,LA_D_2264682,0
453,LA_D_2289303,0
454,LA_D_2370383,0
455,LA_D_2404405,0
456,LA_D_2417193,0
457,LA_D_2659066,0
458,LA_D_2800113,0
459,LA_D_2812544,0
460,LA_D_2816765,0
461,LA_D_2844735,0
462,LA_D_2916024,0
463,LA_D_3154368,0
464,LA_D_3205671,0
465,LA_D_3211435,0
466,LA_D_3249552,0
467,LA_D_3250830,0
468,LA_D_3389737,0
469,LA_D_3440131,0
470,LA_D_3513335,0
471,LA_D_3519840,0
472,LA_D_3570749,0
473,LA_D_3706083,0
474,LA_D_3774137,0
475,LA_D_3857446,0
476,LA_D_3907778,0
477,LA_D_4151774,0
478,LA_D_4156807,0
479,LA_D_4160962,0
480,LA_D_4341889,0
481,LA_D_4356541,0
482,LA_D_4371142,0
483,LA_D_4386823,0
484,LA_D_4520104,0
485,LA_D_4645660,0
486,LA_D_4674650,0
487,LA_D_4723086,0
488,LA_D_4771667,0
489,LA_D_4781086,0
490,LA_D_4803902,0
491,LA_D_4945608,0
492,LA_D_4952493,0
493,LA_D_5075029,0
494,LA_D_5090421,0
495,LA_D_5226379,0
496,LA_D_5266850,0
497,LA_D_5312607,0
498,LA_D_5331264,0
499,LA_D_5341375,0
500,LA_D_5397319,0
501,LA_D_5467345,0
502,LA_D_5497034,0
503,LA_D_5664870,0
504,LA_D_5665194,0
505,LA_D_5769133,0
506,LA_D_5809254,0
507,LA_D_5825711,0
508,LA_D_5834157,0
509,LA_D_5838540,0
510,LA_D_5868407,0
511,LA_D_5879570,0
512,LA_D_5972627,0
513,LA_D_6008941,0
514,LA_D_6046406,0
515,LA_D_6064218,0
516,LA_D_6073354,0
517,LA_D_6092752,0
518,LA_D_6211330,0
519,LA_D_6302480,0
520,LA_D_6338898,0
521,LA_D_6369583,0
522,LA_D_6458272,0
523,LA_D_6509189,0
524,LA_D_6549159,0
525,LA_D_6623102,0
526,LA_D_6626817,0
527,LA_D_6669736,0
528,LA_D_6718237,0
529,LA_D_6810732,0
530,LA_D_6908091,0
531,LA_D_6938301,0
532,LA_D_6963530,0
533,LA_D_7122184,0
534,LA_D_7130070,0
535,LA_D_7154479,0
536,LA_D_7179593,0
537,LA_D_7200791,0
538,LA_D_7319497,0
539,LA_D_7385274,0
540,LA_D_7400680,0
541,LA_D_7449236,0
542,LA_D_7455119,0
543,LA_D_7542569,0
544,LA_D_7560590,0
545,LA_D_7562190,0
546,LA_D_7596579,0
547,LA_D_7640990,0
548,LA_D_7679169,0
549,LA_D_7682953,0
550,LA_D_7718364,0
551,LA_D_7783712,0
552,LA_D_7813228,0
553,LA_D_7841911,0
554,LA_D_7933208,0
555,LA_D_7944625,0
556,LA_D_8033621,0
557,LA_D_8037199,0
558,LA_D_8117787,0
559,LA_D_8161836,0
560,LA_D_8239123,0
561,LA_D_8284994,0
562,LA_D_8365194,0
563,LA_D_8394417,0
564,LA_D_8429827,0
565,LA_D_8473267,0
566,LA_D_8503024,0
567,LA_D_8572375,0
568,LA_D_8591429,0
569,LA_D_8692948,0
570,LA_D_8696046,0
571,LA_D_8909861,0
572,LA_D_8947861,0
573,LA_D_9065762,0
574,LA_D_9091774,0
575,LA_D_9117374,0
576,LA_D_9172298,0
577,LA_D_9319381,0
578,LA_D_9408059,0
579,LA_D_9471952,0
580,LA_D_9557117,0
581,LA_D_9700666,0
582,LA_D_9874897,0
583,LA_D_9891140,0
584,LA_D_9897142,0
585,LA_D_9917104,0
586,LA_D_9924906,0
587,LA_D_9942874,0
588,LA_D_1129909,0
589,LA_D_1161800,0
590,LA_D_1364611,0
591,LA_D_1380231,0
592,LA_D_1560273,0
593,LA_D_1562732,0
594,LA_D_1607104,0
595,LA_D_1689082,0
596,LA_D_1711559,0
597,LA_D_1885115,0
598,LA_D_1980534,0
599,LA_D_2109062,0
600,LA_D_2140323,0
601,LA_D_2303609,0
602,LA_D_2311237,0
603,LA_D_2339825,0
604,LA_D_2436364,0
605,LA_D_2441943,0
606,LA_D_2517022,0
607,LA_D_2519862,0
608,LA_D_2525000,0
609,LA_D_2597748,0
610,LA_D_2748583,0
611,LA_D_2839913,0
612,LA_D_2977005,0
613,LA_D_2991667,0
614,LA_D_3005942,0
615,LA_D_3018635,0
616,LA_D_3039424,0
617,LA_D_3174998,0
618,LA_D_3253942,0
619,LA_D_3323539,0
620,LA_D_3329701,0
621,LA_D_3443703,0
622,LA_D_3514242,0
623,LA_D_3559270,0
624,LA_D_3579781,0
625,LA_D_3691360,0
626,LA_D_3746211,0
627,LA_D_3787464,0
628,LA_D_3796498,0
629,LA_D_3986002,0
630,LA_D_4004968,0
631,LA_D_4016591,0
632,LA_D_4021153,0
633,LA_D_4033093,0
634,LA_D_4083478,0
635,LA_D_4246171,0
636,LA_D_4350271,0
637,LA_D_4516804,0
638,LA_D_4571818,0
639,LA_D_4574274,0
640,LA_D_4663919,0
641,LA_D_4667621,0
642,LA_D_4703340,0
643,LA_D_4717087,0
644,LA_D_4776681,0
645,LA_D_4777626,0
646,LA_D_4777881,0
647,LA_D_4968305,0
648,LA_D_4969607,0
649,LA_D_5054904,0
650,LA_D_5146064,0
651,LA_D_5158638,0
652,LA_D_5495040,0
653,LA_D_5503012,0
654,LA_D_5507210,0
655,LA_D_5651240,0
656,LA_D_5724728,0
657,LA_D_5759383,0
658,LA_D_5786237,0
659,LA_D_5833231,0
660,LA_D_5934426,0
661,LA_D_6027798,0
662,LA_D_6032630,0
663,LA_D_6117748,0
664,LA_D_6156090,0
665,LA_D_6236753,0
666,LA_D_6252124,0
667,LA_D_6288557,0
668,LA_D_6292198,0
669,LA_D_6367157,0
670,LA_D_6499603,0
671,LA_D_6520984,0
672,LA_D_6549373,0
673,LA_D_6578659,0
674,LA_D_6622348,0
675,LA_D_6711434,0
676,LA_D_6836003,0
677,LA_D_7015174,0
678,LA_D_7123406,0
679,LA_D_7139553,0
680,LA_D_7152817,0
681,LA_D_7255005,0
682,LA_D_7363764,0
683,LA_D_7380582,0
684,LA_D_7450739,0
685,LA_D_7471560,0
686,LA_D_7618637,0
687,LA_D_7783288,0
688,LA_D_7870160,0
689,LA_D_7919190,0
690,LA_D_7957211,0
691,LA_D_8006339,0
692,LA_D_8031870,0
693,LA_D_8043080,0
694,LA_D_8118074,0
695,LA_D_8130173,0
696,LA_D_8210164,0
697,LA_D_8220866,0
698,LA_D_8270902,0
699,LA_D_8371178,0
700,LA_D_8440843,0
701,LA_D_8457325,0
702,LA_D_8596240,0
703,LA_D_8623607,0
704,LA_D_8637288,0
705,LA_D_8745130,0
706,LA_D_8773329,0
707,LA_D_8879292,0
708,LA_D_8880302,0
709,LA_D_8931596,0
710,LA_D_9035942,0
711,LA_D_9042253,0
712,LA_D_9080371,0
713,LA_D_9113299,0
714,LA_D_9118659,0
715,LA_D_9160310,0
716,LA_D_9224096,0
717,LA_D_9240035,0
718,LA_D_9241530,0
719,LA_D_9260902,0
720,LA_D_9272509,0
721,LA_D_9330492,0
722,LA_D_9359637,0
723,LA_D_9554132,0
724,LA_D_9664656,0
725,LA_D_9685348,0
726,LA_D_9752146,0
727,LA_D_9883591,0
728,LA_D_1084356,0
729,LA_D_1086391,0
730,LA_D_1123614,0
731,LA_D_1281950,0
732,LA_D_1313431,0
733,LA_D_1336221,0
734,LA_D_1389698,0
735,LA_D_1445468,0
736,LA_D_1459930,0
737,LA_D_1481335,0
738,LA_D_1494418,0
739,LA_D_1517231,0
740,LA_D_1541519,0
741,LA_D_1558714,0
742,LA_D_1736286,0
743,LA_D_1803008,0
744,LA_D_1805739,0
745,LA_D_1859048,0
746,LA_D_1881724,0
747,LA_D_1930138,0
748,LA_D_1964638,0
749,LA_D_2053527,0
750,LA_D_2324235,0
751,LA_D_2462521,0
752,LA_D_2534849,0
753,LA_D_2658622,0
754,LA_D_2690780,0
755,LA_D_2832141,0
756,LA_D_2863133,0
757,LA_D_2884522,0
758,LA_D_2896345,0
759,LA_D_2923426,0
760,LA_D_2996584,0
761,LA_D_3025684,0
762,LA_D_3247685,0
763,LA_D_3262859,0
764,LA_D_3264696,0
765,LA_D_3268836,0
766,LA_D_3348941,0
767,LA_D_3399790,0
768,LA_D_3599443,0
769,LA_D_3623206,0
770,LA_D_3655500,0
771,LA_D_3731175,0
772,LA_D_3851855,0
773,LA_D_3857058,0
774,LA_D_3898085,0
775,LA_D_3922266,0
776,LA_D_3933506,0
777,LA_D_4014487,0
778,LA_D_4016003,0
779,LA_D_4021573,0
780,LA_D_4076814,0
781,LA_D_4123677,0
782,LA_D_4146741,0
783,LA_D_4168527,0
784,LA_D_4248918,0
785,LA_D_4279522,0
786,LA_D_4338785,0
787,LA_D_4411754,0
788,LA_D_4441987,0
789,LA_D_4462615,0
790,LA_D_4552327,0
791,LA_D_4580301,0
792,LA_D_4644831,0
793,LA_D_4771783,0
794,LA_D_4894198,0
795,LA_D_4903304,0
796,LA_D_4969859,0
797,LA_D_5026692,0
798,LA_D_5135042,0
799,LA_D_5212614,0
800,LA_D_5248127,0
801,LA_D_5248372,0
802,LA_D_5383174,0
803,LA_D_5438251,0
804,LA_D_5513082,0
805,LA_D_5521568,0
806,LA_D_5545146,0
807,LA_D_5561293,0
808,LA_D_5691072,0
809,LA_D_5695691,0
810,LA_D_5734480,0
811,LA_D_5747580,0
812,LA_D_5790567,0
813,LA_D_5863611,0
814,LA_D_5932613,0
815,LA_D_5947257,0
816,LA_D_5962580,0
817,LA_D_6043519,0
818,LA_D_6308295,0
819,LA_D_6460049,0
820,LA_D_6479457,0
821,LA_D_6492056,0
822,LA_D_6497625,0
823,LA_D_6672477,0
824,LA_D_6680138,0
825,LA_D_6717375,0
826,LA_D_6757692,0
827,LA_D_6824022,0
828,LA_D_6864236,0
829,LA_D_6913240,0
830,LA_D_6921684,0
831,LA_D_6936162,0
832,LA_D_6989506,0
833,LA_D_7089929,0
834,LA_D_7090657,0
835,LA_D_7109981,0
836,LA_D_7162317,0
837,LA_D_7203605,0
838,LA_D_7204569,0
839,LA_D_7213885,0
840,LA_D_7235373,0
841,LA_D_7270074,0
842,LA_D_7299514,0
843,LA_D_7361566,0
844,LA_D_7391591,0
845,LA_D_7530789,0
846,LA_D_7647812,0
847,LA_D_7718079,0
848,LA_D_7879955,0
849,LA_D_7972724,0
850,LA_D_8042846,0
851,LA_D_8126437,0
852,LA_D_8155318,0
853,LA_D_8174725,0
854,LA_D_8187801,0
855,LA_D_8192047,0
856,LA_D_8197154,0
857,LA_D_8214303,0
858,LA_D_8260762,0
859,LA_D_8274833,0
860,LA_D_8289729,0
861,LA_D_8568451,0
862,LA_D_8600039,0
863,LA_D_8749378,0
864,LA_D_8978448,0
865,LA_D_9125966,0
866,LA_D_9126409,0
867,LA_D_9133444,0
868,LA_D_9137331,0
869,LA_D_9159907,0
870,LA_D_9209591,0
871,LA_D_9241229,0
872,LA_D_9295080,0
873,LA_D_9433165,0
874,LA_D_9460592,0
875,LA_D_9502258,0
876,LA_D_9513156,0
877,LA_D_9737719,0
878,LA_D_9821908,0
879,LA_D_9856127,0
880,LA_D_9897452,0
881,LA_D_9997701,0
882,LA_D_1091602,0
883,LA_D_1105131,0
884,LA_D_1107267,0
885,LA_D_1112296,0
886,LA_D_1195977,0
887,LA_D_1258927,0
888,LA_D_1274098,0
889,LA_D_1317890,0
890,LA_D_1475288,0
891,LA_D_1494180,0
892,LA_D_1575443,0
893,LA_D_1592094,0
894,LA_D_1697470,0
895,LA_D_1702465,0
896,LA_D_1822237,0
897,LA_D_1857965,0
898,LA_D_1874320,0
899,LA_D_1943029,0
900,LA_D_1943350,0
901,LA_D_2005171,0
902,LA_D_2009007,0
903,LA_D_2079489,0
904,LA_D_2117889,0
905,LA_D_2227760,0
906,LA_D_2289857,0
907,LA_D_2334643,0
908,LA_D_2393663,0
909,LA_D_2407623,0
910,LA_D_2425839,0
911,LA_D_2535161,0
912,LA_D_2671129,0
913,LA_D_2946318,0
914,LA_D_3050627,0
915,LA_D_3077269,0
916,LA_D_3088159,0
917,LA_D_3151376,0
918,LA_D_3215740,0
919,LA_D_3236921,0
920,LA_D_3315214,0
921,LA_D_3316993,0
922,LA_D_3572399,0
923,LA_D_3770523,0
924,LA_D_3819025,0
925,LA_D_3847750,0
926,LA_D_3877724,0
927,LA_D_3882050,0
928,LA_D_4080403,0
929,LA_D_4082470,0
930,LA_D_4132709,0
931,LA_D_4148603,0
932,LA_D_4339997,0
933,LA_D_4437989,0
934,LA_D_4466532,0
935,LA_D_4529182,0
936,LA_D_4668193,0
937,LA_D_4675196,0
938,LA_D_4782067,0
939,LA_D_4796882,0
940,LA_D_4928990,0
941,LA_D_4948709,0
942,LA_D_5049363,0
943,LA_D_5080128,0
944,LA_D_5115522,0
945,LA_D_5175785,0
946,LA_D_5188600,0
947,LA_D_5255611,0
948,LA_D_5415483,0
949,LA_D_5421834,0
950,LA_D_5554369,0
951,LA_D_5617526,0
952,LA_D_5676289,0
953,LA_D_6030391,0
954,LA_D_6043078,0
955,LA_D_6212089,0
956,LA_D_6245432,0
957,LA_D_6266231,0
958,LA_D_6329617,0
959,LA_D_6339751,0
960,LA_D_6393255,0
961,LA_D_6421262,0
962,LA_D_6421519,0
963,LA_D_6424598,0
964,LA_D_6525649,0
965,LA_D_6566035,0
966,LA_D_6631537,0
967,LA_D_6733447,0
968,LA_D_6749976,0
969,LA_D_6787225,0
970,LA_D_6869808,0
971,LA_D_6916843,0
972,LA_D_7016331,0
973,LA_D_7030577,0
974,LA_D_7058100,0
975,LA_D_7130987,0
976,LA_D_7150561,0
977,LA_D_7215902,0
978,LA_D_7252855,0
979,LA_D_7292143,0
980,LA_D_7484152,0
981,LA_D_7556469,0
982,LA_D_7579918,0
983,LA_D_7618557,0
984,LA_D_7721618,0
985,LA_D_7745370,0
986,LA_D_7869886,0
987,LA_D_7883065,0
988,LA_D_7891590,0
989,LA_D_7895200,0
990,LA_D_7900046,0
991,LA_D_7948554,0
992,LA_D_7971853,0
993,LA_D_7984329,0
994,LA_D_7989694,0
995,LA_D_8017606,0
996,LA_D_8076652,0
997,LA_D_8087254,0
998,LA_D_8138324,0
999,LA_D_8140900,0
1000,LA_D_8163197,0
1001,LA_D_8197621,0
1002,LA_D_8262874,0
1003,LA_D_8274900,0
1004,LA_D_8456792,0
1005,LA_D_8523156,0
1006,LA_D_8592900,0
1007,LA_D_8639820,0
1008,LA_D_8679267,0
1009,LA_D_8715858,0
1010,LA_D_8726343,0
1011,LA_D_8823022,0
1012,LA_D_8826808,0
1013,LA_D_8853808,0
1014,LA_D_8892065,0
1015,LA_D_9039818,0
1016,LA_D_9053831,0
1017,LA_D_9085952,0
1018,LA_D_9124171,0
1019,LA_D_9124382,0
1020,LA_D_9206303,0
1021,LA_D_9216147,0
1022,LA_D_9287387,0
1023,LA_D_9316963,0
1024,LA_D_9350860,0
1025,LA_D_9352798,0
1026,LA_D_9423280,0
1027,LA_D_9429134,0
1028,LA_D_9435329,0
1029,LA_D_9471357,0
1030,LA_D_9491309,0
1031,LA_D_9658949,0
1032,LA_D_9678576,0
1033,LA_D_9837717,0
1034,LA_D_9897081,0
1035,LA_D_9937608,0
1036,LA_D_1158837,0
1037,LA_D_1214950,0
1038,LA_D_1246607,0
1039,LA_D_1300558,0
1040,LA_D_1353894,0
1041,LA_D_1355058,0
1042,LA_D_1391982,0
1043,LA_D_1438615,0
1044,LA_D_1513725,0
1045,LA_D_1567126,0
1046,LA_D_1680201,0
1047,LA_D_1686743,0
1048,LA_D_1824180,0
1049,LA_D_2044088,0
1050,LA_D_2063669,0
1051,LA_D_2082295,0
1052,LA_D_2188246,0
1053,LA_D_2287585,0
1054,LA_D_2363836,0
1055,LA_D_2380064,0
1056,LA_D_2445554,0
1057,LA_D_2452544,0
1058,LA_D_2565359,0
1059,LA_D_2578749,0
1060,LA_D_2718909,0
1061,LA_D_2824820,0
1062,LA_D_2895802,0
1063,LA_D_2943260,0
1064,LA_D_3051718,0
1065,LA_D_3053264,0
1066,LA_D_3064595,0
1067,LA_D_3116201,0
1068,LA_D_3224671,0
1069,LA_D_3274531,0
